name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Darwin Núñez Ribeiro,FWD,Liverpool,8.5,0,2,52,1,39.5,293,0.4,1.26,0.86,1.39,202,0,2,19.3,86.8,2024-01-21T16:30:00Z,90,3,0,0,0,0,21,0,1548189,1,4,0,67.0,11,118164,236811,118647,74,False,1,21
Darwin Núñez Ribeiro,FWD,Liverpool,7.0,1,0,-1,0,17.9,293,0.29,1.74,1.45,0.56,219,1,0,13.2,23.6,2024-01-31T20:15:00Z,90,7,0,1,0,0,22,0,1707314,1,1,4,90.0,2,161041,219762,58721,75,True,1,22
Darwin Núñez Ribeiro,FWD,Liverpool,3.2,0,0,0,0,0.1,293,0.0,0.02,0.02,1.42,221,2,0,1.0,4.2,2024-02-04T16:30:00Z,32,1,0,0,0,0,23,0,1529389,0,1,3,6.0,0,-171564,40135,211699,75,False,1,23
Darwin Núñez Ribeiro,FWD,Liverpool,5.3,0,1,25,0,34.4,293,0.44,1.34,0.9,1.33,234,1,1,14.0,43.2,2024-02-10T15:00:00Z,90,6,0,0,0,0,24,0,1756520,1,1,3,62.0,6,220302,334440,114138,75,True,1,24
Darwin Núñez Ribeiro,FWD,Liverpool,6.7,0,0,26,0,4.8,293,0.01,0.62,0.61,0.39,241,0,1,6.0,32.6,2024-02-17T12:30:00Z,45,4,0,0,0,0,25,0,2438927,1,4,1,23.0,5,548709,607481,58772,76,False,0,25
Darwin Núñez Ribeiro,FWD,Liverpool,6.7,0,0,0,0,0.0,293,0.0,0.0,0.0,0.0,257,0,0,0.0,0.0,2024-02-21T19:30:00Z,0,12,0,0,0,0,25,0,2438927,0,1,4,0.0,0,548709,607481,58772,76,True,0,25
Darwin Núñez Ribeiro,FWD,Liverpool,3.4,0,0,27,0,10.3,293,0.01,0.72,0.71,0.42,268,0,1,7.8,29.4,2024-03-02T15:00:00Z,30,16,0,0,0,0,27,0,1550865,0,1,0,38.0,5,-185215,39815,225030,76,False,0,27
Darwin Núñez Ribeiro,FWD,Liverpool,3.3,1,0,6,0,2.0,293,0.13,0.52,0.39,1.54,277,1,0,3.0,3.4,2024-03-10T15:45:00Z,75,13,0,0,0,0,28,0,1494227,1,1,1,25.0,5,-63183,91462,154645,75,True,0,28
Darwin Núñez Ribeiro,FWD,Liverpool,4.5,0,0,7,0,13.6,293,0.03,0.28,0.25,0.24,295,1,0,8.9,13.6,2024-03-31T13:00:00Z,82,5,0,0,0,0,30,0,1626085,1,1,2,62.0,2,144340,213647,69307,75,True,0,30
Darwin Núñez Ribeiro,FWD,Liverpool,5.3,0,0,20,0,2.6,293,0.03,0.65,0.62,0.59,308,1,1,9.6,32.0,2024-04-04T18:30:00Z,90,17,0,0,0,0,31,0,1987391,1,1,3,61.0,6,357777,388115,30338,76,True,0,31
Darwin Núñez Ribeiro,FWD,Liverpool,5.0,1,0,11,0,25.3,293,0.6,0.95,0.35,0.32,317,2,0,7.7,15.6,2024-04-07T14:30:00Z,67,14,0,0,0,0,32,0,2129383,1,2,2,36.0,5,139101,181788,42687,77,False,0,32
Darwin Núñez Ribeiro,FWD,Liverpool,4.3,0,0,3,0,8.4,293,0.08,0.33,0.25,1.3,326,1,0,6.2,8.6,2024-04-14T13:00:00Z,65,8,0,0,0,0,33,0,2225370,1,1,0,45.0,2,92759,161314,68555,77,True,0,33
Darwin Núñez Ribeiro,FWD,Liverpool,6.6,0,0,0,0,1.1,293,0.0,0.0,0.0,0.31,335,0,0,0.4,1.0,2024-04-21T15:30:00Z,16,10,0,0,0,0,34,0,2402125,0,3,1,2.0,1,151637,247828,96191,78,False,0,34
Darwin Núñez Ribeiro,FWD,Liverpool,6.6,0,0,2,0,24.3,293,0.13,0.73,0.6,1.09,285,2,0,6.7,6.4,2024-04-24T19:00:00Z,90,9,0,0,0,0,34,0,2402125,1,0,2,36.0,1,151637,247828,96191,78,False,1,34
Darwin Núñez Ribeiro,FWD,Liverpool,3.2,0,0,4,0,10.3,293,0.0,0.0,0.0,0.04,349,0,0,1.4,2.0,2024-04-27T11:30:00Z,11,19,0,0,0,0,35,0,1852982,0,2,2,2.0,1,-521413,13997,535410,77,False,0,35
Darwin Núñez Ribeiro,FWD,Liverpool,1.2,0,0,-3,0,0.0,293,0.0,0.36,0.36,0.43,357,1,0,1.1,2.0,2024-05-05T15:30:00Z,15,18,0,0,0,0,36,0,1603314,0,2,4,9.0,1,-256596,5553,262149,76,True,0,36
Darwin Núñez Ribeiro,FWD,Liverpool,1.0,0,0,2,0,0.4,293,0.0,0.03,0.03,0.52,361,2,0,1.3,3.2,2024-05-13T19:00:00Z,15,2,0,0,0,0,37,0,1309233,0,3,3,9.0,1,-279534,3774,283308,75,False,0,37
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2023-08-13T15:30:00Z,0,11,0,0,0,0,1,0,685,0,1,1,0.0,0,0,0,0,50,True,0,1
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,499,0,1,3,0.0,0,-179,0,179,50,False,0,2
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,444,0,0,3,0.0,0,-63,0,63,50,True,0,3
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,412,0,1,0,0.0,0,-37,0,37,50,True,0,4
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,386,0,0,0,0.0,0,-26,0,26,50,False,0,5
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,2,0,0,0,0,6,0,380,0,1,0,0.0,0,-8,0,8,50,True,0,6
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,10,0,0,0,0,7,0,366,0,2,0,0.0,0,-13,0,13,50,False,0,7
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,359,0,4,1,0.0,0,-8,0,8,50,False,0,8
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2023-10-21T16:30:00Z,0,1,0,0,0,0,9,0,353,0,2,2,0.0,0,-6,0,6,50,True,0,9
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2023-10-28T11:30:00Z,0,4,0,0,0,0,10,0,346,0,2,0,0.0,0,-7,0,7,50,True,0,10
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,18,0,0,0,0,11,0,341,0,4,1,0.0,0,-5,0,5,50,False,0,11
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,337,0,4,4,0.0,0,-4,0,4,50,True,0,12
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,15,0,0,0,0,13,0,331,0,1,4,0.0,0,-5,0,5,50,False,0,13
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,5,0,0,0,0,14,0,332,0,2,3,0.0,0,0,0,0,50,True,0,14
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,331,0,1,2,0.0,0,-1,0,1,50,False,0,15
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,9,0,0,0,0,16,0,331,0,0,2,0.0,0,0,0,0,50,False,0,16
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,330,0,0,2,0.0,0,-1,0,1,50,True,0,17
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,20,0,0,0,0,18,0,328,0,1,2,0.0,0,-2,0,2,50,False,0,18
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,8,0,0,0,0,19,0,327,0,1,2,0.0,0,-1,0,1,50,True,0,19
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2023-12-30T12:30:00Z,0,12,0,0,0,0,20,0,325,0,3,2,0.0,0,-2,0,2,50,False,0,20
David Datro Fofana,FWD,Chelsea,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2024-01-13T12:30:00Z,0,10,0,0,0,0,21,0,322,0,0,1,0.0,0,-3,0,3,50,True,0,21
David Datro Fofana,FWD,Burnley,1.0,1,0,13,0,13.5,200,0.0,0.0,0.0,0.37,220,0,0,3.3,17.2,2024-01-31T19:30:00Z,31,13,0,0,0,0,22,0,787,0,1,3,2.0,4,304,365,61,50,False,0,22
David Datro Fofana,FWD,Burnley,5.0,0,3,48,0,10.0,200,0.0,1.05,1.05,0.44,225,0,2,12.1,71.0,2024-02-03T15:00:00Z,27,10,0,0,0,0,23,0,2121,0,2,2,40.0,11,1227,1389,162,50,True,1,23
David Datro Fofana,FWD,Burnley,5.2,0,0,2,0,12.0,200,0.01,0.84,0.83,2.86,234,3,0,4.5,10.4,2024-02-10T15:00:00Z,90,11,0,0,0,0,24,0,6611,1,1,3,23.0,2,4133,5156,1023,50,False,0,24
David Datro Fofana,FWD,Burnley,4.3,0,0,-3,0,2.6,200,0.0,0.02,0.02,2.42,242,5,0,1.0,0.0,2024-02-17T15:00:00Z,90,1,0,0,0,0,25,0,14512,1,5,0,7.0,2,7463,9327,1864,50,True,0,25
David Datro Fofana,FWD,Burnley,0.0,0,0,4,0,1.3,200,0.01,0.06,0.05,2.39,256,3,0,0.7,0.0,2024-02-24T15:00:00Z,90,8,0,0,0,0,26,0,31159,1,0,3,8.0,2,13616,16730,3114,50,False,0,26
David Datro Fofana,FWD,Burnley,1.5,0,0,-2,0,12.1,200,0.04,0.15,0.11,1.1,262,2,0,8.0,12.0,2024-03-03T13:00:00Z,90,3,0,0,0,0,27,0,28854,1,2,0,56.0,2,387,5826,5439,50,True,0,27
David Datro Fofana,FWD,Burnley,3.3,0,3,29,0,2.4,200,0.05,0.36,0.31,1.82,279,2,1,7.3,45.6,2024-03-10T14:00:00Z,90,19,0,0,0,0,28,0,22627,1,2,2,25.0,9,-6215,1218,7433,50,False,0,28
David Datro Fofana,FWD,Burnley,4.7,0,2,25,0,11.1,200,0.06,1.12,1.06,1.07,283,1,1,7.0,31.4,2024-03-16T15:00:00Z,87,4,0,0,0,0,29,0,110353,1,1,2,27.0,8,22598,24795,2197,50,True,0,29
David Datro Fofana,FWD,Burnley,0.0,0,0,0,0,0.0,200,0.0,0.0,0.0,0.0,294,0,0,0.0,0.0,2024-03-30T15:00:00Z,0,7,0,0,0,0,30,0,31303,0,2,2,0.0,0,-13674,1869,15543,50,False,0,30
David Datro Fofana,FWD,Burnley,4.3,0,0,5,0,20.5,200,0.08,0.15,0.07,0.84,304,1,0,3.5,2.8,2024-04-02T18:45:00Z,90,20,0,0,0,0,31,0,42309,1,1,1,12.0,2,10451,12938,2487,50,True,0,31
David Datro Fofana,FWD,Burnley,3.7,0,0,4,0,1.0,200,0.0,0.23,0.23,0.51,314,1,0,4.3,7.2,2024-04-06T14:00:00Z,60,9,0,0,0,0,32,0,45164,1,0,1,35.0,2,2579,7728,5149,50,False,0,32
David Datro Fofana,FWD,Burnley,1.0,0,0,-3,1,1.5,200,0.01,0.72,0.71,0.76,324,0,0,1.7,0.0,2024-04-13T14:00:00Z,61,5,0,0,0,0,33,0,43559,1,1,1,17.0,2,-1753,4638,6391,50,True,0,33
David Datro Fofana,FWD,Burnley,1.4,0,0,3,0,1.3,200,0.01,0.01,0.0,0.17,338,0,0,0.3,0.0,2024-04-20T14:00:00Z,6,17,0,0,0,0,34,0,39704,0,4,1,2.0,1,-3155,5563,8718,50,False,0,34
David Datro Fofana,FWD,Burnley,1.0,0,0,2,0,12.0,200,0.03,0.17,0.14,1.81,345,0,0,4.3,12.2,2024-04-27T14:00:00Z,56,14,0,0,0,0,35,0,31130,1,1,1,19.0,1,-9548,620,10168,50,False,0,35
David Datro Fofana,FWD,Burnley,0.7,0,0,4,0,10.1,200,0.0,0.0,0.0,0.35,354,0,0,1.2,2.2,2024-05-04T14:00:00Z,5,15,0,0,0,0,36,0,27873,0,4,1,0.0,1,-3550,717,4267,50,True,0,36
David Datro Fofana,FWD,Burnley,0.0,0,0,2,0,0.3,200,0.0,0.0,0.0,0.0,368,0,0,0.0,0.0,2024-05-11T14:00:00Z,3,18,0,0,0,0,37,0,23027,0,1,2,0.0,1,-4676,389,5065,50,False,0,37
Deivid Washington de Souza Eugênio,FWD,Chelsea,1.6,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,147,0,0,3,0.0,0,71,79,8,45,True,0,3
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,1122,0,1,0,0.0,0,338,465,127,45,True,0,4
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,4085,0,0,0,0.0,0,1559,2040,481,45,False,0,5
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,2,0,0,0,0,6,0,4697,0,1,0,0.0,0,253,833,580,45,True,0,6
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,10,0,0,0,0,7,0,5557,0,2,0,0.0,0,466,1196,730,45,False,0,7
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.5,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,5663,0,4,1,0.0,0,-85,661,746,45,False,0,8
Deivid Washington de Souza Eugênio,FWD,Chelsea,-0.5,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2023-10-21T16:30:00Z,0,1,0,0,0,0,9,0,5875,0,2,2,0.0,0,-17,501,518,45,True,0,9
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.3,0,0,3,0,0.1,677,0.0,0.47,0.47,1.64,95,1,0,0.4,0.0,2023-10-28T11:30:00Z,9,4,0,0,0,0,10,0,6201,0,2,0,4.0,1,140,631,491,45,True,0,10
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.3,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,18,0,0,0,0,11,0,6581,0,4,1,0.0,0,198,720,522,45,False,0,11
Deivid Washington de Souza Eugênio,FWD,Chelsea,-0.7,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,6732,0,4,4,0.0,0,-13,502,515,45,True,0,12
Deivid Washington de Souza Eugênio,FWD,Chelsea,-0.5,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,15,0,0,0,0,13,0,6960,0,1,4,0.0,0,8,619,611,45,False,0,13
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,5,0,0,0,0,14,0,7033,0,2,3,0.0,0,-35,366,401,45,True,0,14
Deivid Washington de Souza Eugênio,FWD,Chelsea,-0.5,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,7188,0,1,2,0.0,0,66,365,299,45,False,0,15
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,9,0,0,0,0,16,0,7315,0,0,2,0.0,0,26,322,296,45,False,0,16
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.5,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,7303,0,0,2,0.0,0,-150,286,436,45,True,0,17
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,20,0,0,0,0,18,0,7262,0,1,2,0.0,0,-157,191,348,45,False,0,18
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,8,0,0,0,0,19,0,7328,0,1,2,0.0,0,-22,204,226,45,True,0,19
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.5,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2023-12-30T12:30:00Z,0,12,0,0,0,0,20,0,7218,0,3,2,0.0,0,-189,145,334,45,False,0,20
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2024-01-13T12:30:00Z,0,10,0,0,0,0,21,0,6900,0,0,1,0.0,0,-423,150,573,45,True,0,21
Deivid Washington de Souza Eugênio,FWD,Chelsea,-0.5,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,219,0,0,0.0,0.0,2024-01-31T20:15:00Z,0,11,0,0,0,0,22,0,6883,0,1,4,0.0,0,-130,151,281,45,False,0,22
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,226,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,20,0,0,0,0,23,0,6885,0,4,2,0.0,0,-34,87,121,45,True,0,23
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,232,0,0,0.0,0.0,2024-02-12T20:00:00Z,0,8,0,0,0,0,24,0,6988,0,3,1,0.0,0,21,218,197,45,False,0,24
Deivid Washington de Souza Eugênio,FWD,Chelsea,-1.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2024-02-17T17:30:00Z,0,13,0,0,0,0,25,0,7314,0,1,1,0.0,0,178,405,227,45,False,0,25
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2024-03-02T15:00:00Z,0,4,0,0,0,0,27,0,7480,0,2,2,0.0,0,51,213,162,45,False,0,27
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,275,0,0,0.0,0.0,2024-03-11T20:00:00Z,0,15,0,0,0,0,28,0,7429,0,2,3,0.0,0,-125,108,233,45,True,0,28
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.5,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,294,0,0,0.0,0.0,2024-03-30T15:00:00Z,0,6,0,0,0,0,30,0,7526,0,2,2,0.0,0,-2,87,89,45,True,0,30
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,307,0,0,0.0,0.0,2024-04-04T19:15:00Z,0,14,0,0,0,0,31,0,7539,0,3,4,0.0,0,-21,68,89,45,True,0,31
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.5,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2024-04-07T16:30:00Z,0,17,0,0,0,0,32,0,7533,0,2,2,0.0,0,-49,61,110,45,False,0,32
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.2,0,0,2,0,0.0,677,0.0,0.0,0.0,0.04,325,0,0,0.0,0.0,2024-04-15T19:00:00Z,2,9,0,0,0,0,33,0,7613,0,0,6,0.0,1,19,127,108,45,True,0,33
Deivid Washington de Souza Eugênio,FWD,Chelsea,-0.8,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,281,0,0,0.0,0.0,2024-04-23T19:00:00Z,0,1,0,0,0,0,34,0,7654,0,0,5,0.0,0,-27,120,147,45,False,0,34
Deivid Washington de Souza Eugênio,FWD,Chelsea,-0.6,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,341,0,0,0.0,0.0,2024-04-27T19:00:00Z,0,2,0,0,0,0,35,0,7708,0,2,2,0.0,0,12,148,136,45,False,0,35
Deivid Washington de Souza Eugênio,FWD,Chelsea,-0.6,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,255,0,0,0.0,0.0,2024-05-02T18:30:00Z,0,18,0,0,0,0,35,0,7708,0,0,2,0.0,0,12,148,136,45,True,0,35
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.2,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2024-05-05T13:00:00Z,0,19,0,0,0,0,36,0,7749,0,0,5,0.0,0,-9,99,108,45,True,0,36
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,367,0,0,0.0,0.0,2024-05-11T16:30:00Z,0,16,0,0,0,0,37,0,7819,0,3,2,0.0,0,5,173,168,45,False,0,37
Deivid Washington de Souza Eugênio,FWD,Chelsea,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,332,0,0,0.0,0.0,2024-05-15T18:45:00Z,0,5,0,0,0,0,37,0,7819,0,2,1,0.0,0,5,173,168,45,False,0,37
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,12,0,0,0,0,1,0,5831,0,1,4,0.0,0,0,0,0,55,True,0,1
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,20,0,0,0,0,2,0,3259,0,4,1,0.0,0,-2490,0,2490,55,False,0,2
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2023-08-26T16:30:00Z,0,19,0,0,0,0,3,0,2530,0,3,1,0.0,0,-816,0,816,55,True,0,3
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,15,0,0,0,0,4,0,2168,0,1,3,0.0,0,-382,0,382,55,True,0,4
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,14,0,0,0,0,5,0,1893,0,3,1,0.0,0,-288,0,288,55,False,0,5
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,3,0,0,0,0,6,0,1766,0,1,3,0.0,0,-134,0,134,55,True,0,6
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-09-30T11:30:00Z,0,2,0,0,0,0,7,0,1685,0,1,6,0.0,0,-79,0,79,55,False,0,7
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,11,0,0,0,0,8,0,1625,0,2,2,0.0,0,-64,0,64,55,True,0,8
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,13,0,0,0,0,9,0,1578,0,1,2,0.0,0,-48,0,48,55,False,0,9
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,10,0,0,0,0,10,0,1544,0,1,1,0.0,0,-36,0,36,55,True,0,10
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,9,0,0,0,0,11,0,1519,0,1,1,0.0,0,-25,0,25,55,False,0,11
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,17,0,0,0,0,12,0,1491,0,1,1,0.0,0,-27,0,27,55,True,0,12
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,16,0,0,0,0,13,0,1481,0,3,2,0.0,0,-10,0,10,55,False,0,13
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,7,0,0,0,0,14,0,1475,0,2,3,0.0,0,-7,0,7,55,False,0,14
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,149,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,4,0,0,0,0,15,0,1468,0,1,2,0.0,0,-7,0,7,55,True,0,15
